stock_id,name,market,industry
5403,中菲,TWO,資訊服務業
5410,國眾,TWO,資訊服務業
5425,台半,TWO,半導體業
5426,振發,TWO,電腦及週邊設備業
5432,新門,TWO,綠能環保
5438,東友,TWO,電腦及週邊設備業
5439,高技,TWO,電子零組件業
5443,均豪,TWO,半導體業
5450,南良,TWO,其他業
5452,佶優,TWO,其他電子業
5455,昇益,TWO,建材營造業
5457,宣德,TWO,電子零組件業
5460,同協,TWO,電子零組件業
5464,霖宏,TWO,電子零組件業
5465,富驊,TWO,電腦及週邊設備業
5468,凱鈺,TWO,半導體業
5474,聰泰,TWO,電腦及週邊設備業
5475,德宏,TWO,電子零組件業
5478,智冠,TWO,文化創意業
5481,新華,TWO,其他業
5483,中美晶,TWO,半導體業
5487,通泰,TWO,半導體業
5488,松普,TWO,電子零組件業
5489,彩富,TWO,其他電子業
5490,同亨,TWO,電腦及週邊設備業
5493,三聯,TWO,其他電子業
5498,凱崴,TWO,電子零組件業
5508,永信建,TWO,建材營造業
5511,德昌,TWO,建材營造業
5512,力麒,TWO,建材營造業
5514,三豐,TWO,建材營造業
5516,雙喜,TWO,建材營造業
5520,力泰,TWO,建材營造業
5523,豐謙,TWO,建材營造業
5529,鉅陞,TWO,建材營造業
5530,龍巖,TWO,其他業
5536,聖暉*,TWO,其他電子業
5543,桓鼎-KY,TWO,建材營造業
5547,久舜,TWO,建材營造業
5548,安倉,TWO,建材營造業
5601,台聯櫃,TWO,航運業
5603,陸海,TWO,航運業
5604,中連,TWO,其他業
5609,中菲行,TWO,航運業
5701,劍湖山,TWO,觀光餐旅
5703,亞都,TWO,觀光餐旅
5704,老爺知,TWO,觀光餐旅
5864,致和證,TWO,金融保險業
5878,台名,TWO,金融保險業
5902,德記,TWO,居家生活
5903,全家,TWO,居家生活
5904,寶雅,TWO,居家生活
5905,南仁湖,TWO,觀光餐旅
6015,宏遠證,TWO,金融保險業
6016,康和證,TWO,金融保險業
6020,大展證,TWO,金融保險業
6021,美好證,TWO,金融保險業
6023,元大期,TWO,金融保險業
6026,福邦證,TWO,金融保險業
6101,寬魚國際,TWO,文化創意業
6103,合邦,TWO,半導體業
6104,創惟,TWO,半導體業
6109,亞元,TWO,通信網路業
6111,大宇資,TWO,文化創意業
6113,亞矽,TWO,電子通路業
6114,久威,TWO,電子零組件業
6118,建達,TWO,電子通路業
6121,新普,TWO,電腦及週邊設備業
6122,擎邦,TWO,電機機械
6123,上奇,TWO,資訊服務業
6124,業強,TWO,電子零組件業
6125,廣運,TWO,光電業
6126,信音,TWO,電子零組件業
6127,九豪,TWO,電子零組件業
6129,普誠,TWO,半導體業
6130,上亞科技,TWO,生技醫療業
6134,萬旭,TWO,電子零組件業
6138,茂達,TWO,半導體業
6140,訊達,TWO,資訊服務業
6143,振曜,TWO,通信網路業
6144,得利影,TWO,文化創意業
6146,耕興,TWO,其他電子業
6147,頎邦,TWO,半導體業
6148,驊宏資,TWO,資訊服務業
6150,撼訊,TWO,電腦及週邊設備業
6151,晉倫,TWO,其他電子業
6154,順發,TWO,電子通路業
6156,松上,TWO,電子零組件業
6158,禾昌,TWO,電子零組件業
6160,欣技,TWO,電腦及週邊設備業
6161,捷波,TWO,電腦及週邊設備業
6163,華電網,TWO,通信網路業
6167,久正,TWO,光電業
6169,昱泉,TWO,文化創意業
6170,統振,TWO,通信網路業
6171,大城地產,TWO,建材營造業
6173,信昌電,TWO,電子零組件業
6174,安碁,TWO,電子零組件業
6175,立敦,TWO,電子零組件業
6179,亞通,TWO,其他業
6180,橘子,TWO,文化創意業
6182,合晶,TWO,半導體業
6185,幃翔,TWO,電子零組件業
6186,新潤,TWO,建材營造業
6187,萬潤,TWO,半導體業
6188,廣明,TWO,電腦及週邊設備業
6190,萬泰科,TWO,通信網路業
6194,育富,TWO,電子零組件業
6195,詩肯,TWO,居家生活
6198,瑞築,TWO,建材營造業
6199,天品,TWO,其他業
6203,海韻電,TWO,電子零組件業
6204,艾華,TWO,電子零組件業
6207,雷科,TWO,電子零組件業
6208,日揚,TWO,半導體業
6210,慶生,TWO,電子零組件業
6212,理銘,TWO,建材營造業
6217,中探針,TWO,電子零組件業
6218,豪勉,TWO,通信網路業
6219,富旺,TWO,建材營造業
6220,岳豐,TWO,電子零組件業
6221,晉泰,TWO,資訊服務業
6222,立軒,TWO,光電業
6223,旺矽,TWO,半導體業
6227,茂綸,TWO,電子通路業
6228,全譜,TWO,電腦及週邊設備業
6229,研通,TWO,半導體業
6231,系微,TWO,資訊服務業
6233,旺玖,TWO,半導體業
6234,高僑,TWO,光電業
6236,中湛,TWO,其他業
6237,驊訊,TWO,半導體業
6240,松崗,TWO,資訊服務業
6241,易通展,TWO,通信網路業
6242,立康,TWO,生技醫療業
6244,茂迪,TWO,光電業
6245,立端,TWO,通信網路業
6246,臺龍,TWO,光電業
6248,沛波,TWO,鋼鐵工業
6259,百徽,TWO,電子零組件業
6261,久元,TWO,半導體業
6263,普萊德,TWO,通信網路業
6264,富裔,TWO,建材營造業
6265,方土昶,TWO,電子通路業
6266,泰詠,TWO,電子零組件業
6270,倍微,TWO,電子通路業
6274,台燿,TWO,電子零組件業
6275,元山,TWO,電子零組件業
6276,安鈦克,TWO,電腦及週邊設備業
6279,胡連,TWO,電子零組件業
6284,佳邦,TWO,電子零組件業
6290,良維,TWO,電子零組件業
6291,沛亨,TWO,半導體業
6292,迅德,TWO,電子零組件業
6294,智基,TWO,文化創意業
6411,晶焱,TWO,半導體業
6417,韋僑,TWO,通信網路業
6418,詠昇,TWO,電子零組件業
6419,京晨科,TWO,光電業
6423,億而得,TWO,半導體業
6425,易發,TWO,電機機械
6432,今展科,TWO,電子零組件業
6435,大中,TWO,半導體業
6441,廣錠,TWO,電腦及週邊設備業
6461,益得,TWO,生技醫療業
6462,神盾,TWO,半導體業
6465,威潤,TWO,通信網路業
6469,大樹,TWO,生技醫療業
6470,宇智,TWO,通信網路業
6474,華豫寧,TWO,電子通路業
6482,弘煜科,TWO,文化創意業
6485,點序,TWO,半導體業
6486,互動,TWO,通信網路業
6488,環球晶,TWO,半導體業
6492,生華科,TWO,生技醫療業
6494,九齊,TWO,半導體業
6496,科懋,TWO,生技醫療業
6498,久禾光,TWO,光電業
6499,益安,TWO,生技醫療業
6506,雙邦,TWO,紡織纖維
6508,惠光,TWO,農業科技業
6509,聚和,TWO,化學工業
6510,精測,TWO,半導體業
6512,啟發電,TWO,其他電子業
6516,勤崴國際,TWO,資訊服務業
6517,保勝光學,TWO,光電業
6523,達爾膚,TWO,生技醫療業
6527,明達醫,TWO,生技醫療業
6530,創威,TWO,通信網路業
6532,瑞耘,TWO,半導體業
6535,順藥,TWO,生技醫療業
6538,倉和,TWO,電子零組件業
6542,隆中,TWO,文化創意業
6546,正基,TWO,通信網路業
6547,高端疫苗,TWO,生技醫療業
6548,長科*,TWO,半導體業
6556,勝品,TWO,光電業
6560,欣普羅,TWO,光電業
6561,是方,TWO,通信網路業
6568,宏觀,TWO,半導體業
6569,醫揚,TWO,生技醫療業
6570,維田,TWO,電腦及週邊設備業
6574,霈方,TWO,生技醫療業
6576,逸達,TWO,生技醫療業
6577,勁豐,TWO,電腦及週邊設備業
6578,達邦蛋白,TWO,農業科技業
6584,南俊國際,TWO,電子零組件業
6588,東典光電,TWO,通信網路業
6590,普鴻,TWO,資訊服務業
6593,台灣銘板,TWO,資訊服務業
6596,寬宏藝術,TWO,文化創意業
6597,立誠,TWO,電子零組件業
6603,富強鑫,TWO,電機機械
6609,瀧澤科,TWO,電機機械
6612,奈米醫材,TWO,生技醫療業
6613,朋億*,TWO,其他電子業
6615,慧智,TWO,生技醫療業
6616,特昇-KY,TWO,居家生活
6617,共信-KY,TWO,生技醫療業
6620,漢達,TWO,生技醫療業
6624,萬年清,TWO,綠能環保
6629,泰金-KY,TWO,居家生活
6637,醫影,TWO,生技醫療業
6640,均華,TWO,半導體業
6642,富致,TWO,電子零組件業
6643,M31,TWO,半導體業
6649,台生材,TWO,生技醫療業
6651,全宇昕,TWO,半導體業
6654,天正國際,TWO,其他電子業
6661,威健生技,TWO,生技醫療業
6662,樂斯科,TWO,生技醫療業
6664,群翊,TWO,電子零組件業
6667,信紘科,TWO,其他電子業
6679,鈺太,TWO,半導體業
6680,鑫創電子,TWO,電腦及週邊設備業
6683,雍智科技,TWO,半導體業
6684,安格,TWO,半導體業
6690,安碁資訊,TWO,數位雲端
6692,進能服,TWO,綠能環保
6693,廣閎科,TWO,半導體業
6697,東捷資訊,TWO,資訊服務業
6703,軒郁,TWO,生技醫療業
6708,天擎,TWO,半導體業
6712,長聖,TWO,生技醫療業
6716,應廣,TWO,半導體業
6720,久昌,TWO,半導體業
6721,信實,TWO,其他業
6725,矽科宏晟,TWO,其他電子業
6727,亞泰金屬,TWO,電子零組件業
6728,上洋,TWO,居家生活
6730,常廣,TWO,生技醫療業
6732,昇佳電子,TWO,半導體業
6733,博晟生醫,TWO,生技醫療業
6735,美達科技,TWO,其他電子業
6739,竹陞科技,TWO,其他電子業
6741,91APP*-KY,TWO,數位雲端
6751,智聯服務,TWO,資訊服務業
6752,叡揚,TWO,資訊服務業
6761,穩得,TWO,電子零組件業
6762,達亞,TWO,生技醫療業
6763,綠界科技*,TWO,數位雲端
6767,台微醫,TWO,生技醫療業
6785,昱展新藥,TWO,生技醫療業
6788,華景電,TWO,半導體業
6791,虎門科技,TWO,資訊服務業
6803,崑鼎,TWO,綠能環保
6804,明係,TWO,運動休閒
6811,宏碁資訊,TWO,數位雲端
6821,聯寶,TWO,電子零組件業
6823,濾能,TWO,半導體業
6829,千附精密,TWO,半導體業
6840,東研信超,TWO,其他電子業
6841,長佳智能,TWO,生技醫療業
6843,進典,TWO,電機機械
6844,諾貝兒,TWO,生技醫療業
6846,綠茵,TWO,食品工業
6855,數泓科,TWO,其他電子業
6856,鑫傳,TWO,文化創意業
6859,伯特光,TWO,光電業
6865,偉康科技,TWO,數位雲端
6870,騰雲,TWO,數位雲端
6872,浩宇生醫,TWO,生技醫療業
6874,倍力,TWO,資訊服務業
6875,國邑*,TWO,生技醫療業
6877,鏵友益,TWO,其他電子業
6881,潤德,TWO,其他業
6884,海柏特,TWO,資訊服務業
6894,衛司特,TWO,綠能環保
6895,宏碩系統,TWO,半導體業
6899,創為精密,TWO,光電業
6903,巨漢,TWO,其他電子業
6904,伯鑫,TWO,其他業
6907,雅特力-KY,TWO,半導體業
6910,德鴻,TWO,數位雲端
6913,鴻呈,TWO,電子零組件業
6922,宸曜,TWO,電腦及週邊設備業
6925,意藍,TWO,數位雲端
6929,佑全,TWO,生技醫療業
6953,家碩,TWO,半導體業
6961,旅天下,TWO,觀光餐旅
6967,汎瑋材料,TWO,電子零組件業
6968,萬達寵物,TWO,居家生活
6971,惠民實業,TWO,綠能環保
6982,大井泵浦,TWO,電機機械
6996,力領科技,TWO,半導體業
6997,博弘,TWO,數位雲端
7402,邑錡,TWO,光電業
7547,碩網,TWO,數位雲端
7556,意德士,TWO,半導體業
7584,樂意,TWO,文化創意業
7642,昶瑞機電,TWO,電機機械
7703,銳澤,TWO,其他電子業
7704,明遠精密,TWO,半導體業
7708,全家餐飲,TWO,觀光餐旅
7709,榮田,TWO,電機機械
7712,博盛半導體,TWO,半導體業
7713,威力德生醫,TWO,生技醫療業
7714,創泓科技,TWO,數位雲端
7715,裕山,TWO,綠能環保
7716,昱臺國際,TWO,航運業
7717,萊德光電-KY,TWO,通信網路業
7718,友鋮,TWO,鋼鐵工業
7723,築間,TWO,觀光餐旅
7728,光焱科技,TWO,其他電子業
7734,印能科技,TWO,半導體業
7738,東聯互動,TWO,數位雲端
7743,金利食安,TWO,食品工業
7744,崴寶,TWO,電子零組件業
7747,昕奇雲端,TWO,數位雲端
7751,竑騰,TWO,半導體業
7753,星亞,TWO,光電業
7757,金色三麥,TWO,觀光餐旅
7767,仁大資訊,TWO,資訊服務業
7770,君曜,TWO,半導體業
7777,能率亞洲,TWO,其他業
7782,光速火箭,TWO,居家生活
7792,安葆,TWO,其他電子業
7805,威聯通,TWO,數位雲端
7810,捷創科技,TWO,半導體業
8024,佑華,TWO,半導體業
8027,鈦昇,TWO,電機機械
8032,光菱,TWO,電子通路業
8034,榮群,TWO,通信網路業
8038,長園科,TWO,電子零組件業
8040,九暘,TWO,半導體業
8042,金山電,TWO,電子零組件業
8043,蜜望實,TWO,電子零組件業
8044,網家,TWO,數位雲端
8047,星雲,TWO,其他電子業
8048,德勝,TWO,通信網路業
8049,晶采,TWO,光電業
8050,廣積,TWO,電腦及週邊設備業
8054,安國,TWO,半導體業
8059,凱碩,TWO,通信網路業
8064,東捷,TWO,光電業
8066,來思達,TWO,居家生活
8067,志旭,TWO,電子通路業
8068,全達,TWO,電子通路業
8069,元太,TWO,光電業
8071,能率網通,TWO,電子零組件業
8074,鉅橡,TWO,電子零組件業
8076,伍豐,TWO,電腦及週邊設備業
8077,洛碁,TWO,觀光餐旅
8080,泰霖,TWO,建材營造業
8083,瑞穎,TWO,電機機械
8084,巨虹,TWO,電子通路業
8085,福華,TWO,其他電子業
8086,宏捷科,TWO,半導體業
8087,麗升能源,TWO,綠能環保
8088,品安,TWO,半導體業
8089,康全電訊,TWO,通信網路業
8091,翔名,TWO,半導體業
8092,建暐,TWO,其他電子業
8093,保銳,TWO,電子零組件業
8096,擎亞,TWO,電子通路業
8097,常珵,TWO,通信網路業
8099,大世科,TWO,資訊服務業
8102,傑霖科技,TWO,半導體業
8107,大億金茂,TWO,電機機械
8109,博大,TWO,電子零組件業
8111,立碁,TWO,光電業
8121,越峰,TWO,電子零組件業
8147,正淩,TWO,電子零組件業
8155,博智,TWO,電子零組件業
8171,天宇,TWO,綠能環保
8176,智捷,TWO,通信網路業
8182,加高,TWO,電子零組件業
8183,精星,TWO,其他電子業
8227,巨有科技,TWO,半導體業
8234,新漢,TWO,電腦及週邊設備業
8240,華宏,TWO,光電業
8255,朋程,TWO,電機機械
8272,全景軟體,TWO,資訊服務業
8277,商丞,TWO,半導體業
8279,生展,TWO,生技醫療業
8284,三竹,TWO,資訊服務業
8289,泰藝,TWO,電子零組件業
8291,尚茂,TWO,電子零組件業
8299,群聯,TWO,半導體業
8342,益張,TWO,其他業
8349,恒耀,TWO,鋼鐵工業
8354,冠好,TWO,其他業
8358,金居,TWO,電子零組件業
8383,千附,TWO,半導體業
8390,金益鼎,TWO,綠能環保
8401,白紗科,TWO,其他業
8403,盛弘,TWO,生技醫療業
8409,商之器,TWO,生技醫療業
8410,森田,TWO,電腦及週邊設備業
8415,大國鋼,TWO,鋼鐵工業
8416,實威,TWO,資訊服務業
8421,旭源,TWO,其他業
8423,保綠-KY,TWO,綠能環保
8424,惠普,TWO,建材營造業
8426,紅木-KY,TWO,其他業
8431,匯鑽科,TWO,其他電子業
8432,東生華,TWO,生技醫療業
8433,弘帆,TWO,居家生活
8435,鉅邁,TWO,其他業
8436,大江,TWO,生技醫療業
8437,大地-KY,TWO,其他業
8440,綠電,TWO,綠能環保
8444,綠河-KY,TWO,其他業
8446,華研,TWO,文化創意業
8450,霹靂,TWO,文化創意業
8455,大拓-KY,TWO,其他電子業
8472,夠麻吉,TWO,數位雲端
8477,創業家,TWO,數位雲端
8489,三貝德,TWO,其他業
8905,裕國,TWO,其他業
8906,花王,TWO,其他業
8908,欣雄,TWO,油電燃氣業
8916,光隆,TWO,其他業
8917,欣泰,TWO,油電燃氣業
8921,沈氏,TWO,其他業
8923,時報,TWO,文化創意業
8924,大田,TWO,運動休閒
8927,北基,TWO,油電燃氣業
8928,鉅明,TWO,運動休閒
8929,富堡,TWO,其他業
8930,青鋼,TWO,鋼鐵工業
8931,大汽電,TWO,油電燃氣業
8932,智通*,TWO,其他業
8933,愛地雅,TWO,運動休閒
8935,邦泰,TWO,其他業
8936,國統,TWO,其他業
8937,合騏,TWO,其他業
8938,明安,TWO,運動休閒
8941,關中,TWO,居家生活
8942,森鉅,TWO,其他業
9949,琉園,TWO,文化創意業
9950,萬國通,TWO,塑膠工業
9951,皇田,TWO,電機機械
9960,邁達康,TWO,運動休閒
9962,有益,TWO,鋼鐵工業
